Url,Type,Title,Publisher Place,Publisher,Date,Authors,Volume,Language,Pages
https://www.biodiversitylibrary.org/page/38344422,Monograph/Item,"A practical guide to garden plants, containing descriptions of the hardiest and most beautiful annuals and biennials, hardy herbaceous and bulbous perennials, hardy water and bog plants, flowering and ornamental trees and shrubs, conifers; hardy ferns; hardy bamboos and other ornamental grasses. Also the best kinds of fruits and vegetables that may be grown in the open air in the British Isles with full and practical instruction as to culture and propagation.  ",London;,"Longmans, Green,",1901,"Weathers, John,      1867 -1928",,English,
https://www.biodiversitylibrary.org/page/50514780,Serial,"Proceedings of the Zoological and Acclimatisation Society of Victoria, and report of the annual meeting of the society.  ",Melbourne :,"F. A. Masterman,",1872,Zoological and Acclimatisation Society of Victoria.       ,v.1 (1872),English,Page 315
https://www.biodiversitylibrary.org/page/160369,Monograph/Item,"Prodromus systematis naturalis regni vegetabilis, sive, Enumeratio contracta ordinum generum specierumque plantarum huc usque cognitarium, juxta methodi naturalis, normas digesta  ",Parisii :,"Sumptibus Sociorum Treuttel et WuÌˆrtz,",1848,"Candolle, Augustin Pyramus de,      1778 -1841",v.12 (1848),Latin,Page 145
https://www.biodiversitylibrary.org/page/49428600,Monograph/Item,"Prof. Dr. ThomeÌÅ's Flora von Deutschland, OÌˆsterreich und der Schweiz, in Wort und Bild, fuÌˆr Schule und Haus ; mit ... Tafeln ... von Walter MuÌˆller.  ",Gera-Untermhaus :,"F.E. KoÌˆhler,",1889,"Migula, Walter,      1863 -1938",Bd.4 [1889],German,Page 138
https://www.biodiversitylibrary.org/page/25283690,Monograph/Item,"Prof. Dr. ThomeÌÅ's Flora von Deutschland, OÌˆsterreich und der Schweiz, in Wort und Bild, fuÌˆr Schule und Haus ; mit ... Tafeln ... von Walter MuÌˆller.  ",Gera-Untermhaus :,"F.E. KoÌˆhler,",1905,"Migula, Walter,      1863 -1938",Bd.4 (1905),German,Page 95
https://www.biodiversitylibrary.org/page/12308360,Monograph/Item,"Prof. Dr. ThomeÌÅ's Flora von Deutschland, OÌˆsterreich und der Schweiz, in Wort und Bild, fuÌˆr Schule und Haus ; mit ... Tafeln ... von Walter MuÌˆller.  ",Gera-Untermhaus :,"F.E. KoÌˆhler,",1905,"Migula, Walter,      1863 -1938",Bd.4 (1905),German,Page 95
https://www.biodiversitylibrary.org/page/53086341,Serial,Psyche.  ,"Cambridge, Mass. :",Cambridge Entomological Club,2014,Cambridge Entomological Club.       ,2014,English,
https://www.biodiversitylibrary.org/page/53086430,Serial,Psyche.  ,"Cambridge, Mass. :",Cambridge Entomological Club,2014,Cambridge Entomological Club.       ,2014,English,Page 1
https://www.biodiversitylibrary.org/page/53086431,Serial,Psyche.  ,"Cambridge, Mass. :",Cambridge Entomological Club,2014,Cambridge Entomological Club.       ,2014,English,Page 2
https://www.biodiversitylibrary.org/page/53086432,Serial,Psyche.  ,"Cambridge, Mass. :",Cambridge Entomological Club,2014,Cambridge Entomological Club.       ,2014,English,Page 3
https://www.biodiversitylibrary.org/page/53086433,Serial,Psyche.  ,"Cambridge, Mass. :",Cambridge Entomological Club,2014,Cambridge Entomological Club.       ,2014,English,Page 4
https://www.biodiversitylibrary.org/page/53086434,Serial,Psyche.  ,"Cambridge, Mass. :",Cambridge Entomological Club,2014,Cambridge Entomological Club.       ,2014,English,Page 5
https://www.biodiversitylibrary.org/page/53661439,Serial,Western Australian Herbarium Research Notes  ,"[South Perth, W.A.] :","Western Australian Herbarium,",1981,"Western Australia.  Department of Biodiversity, Conservation and Attractions     ",no.5 (1981:Jul.),English,Page 127
https://www.biodiversitylibrary.org/page/54594528,Monograph/Item,Revised checklist of New York State plants /  ,"Albany, N.Y. :","University of the State of New York, State Education Dept.,",1996,"Mitchell, Richard Sheppard,      1938 -",no.490 (1996-1998),English,Page 199
https://www.biodiversitylibrary.org/page/636343,Monograph/Item,Rhodora  ,"[Cambridge, Mass., etc.]",New England Botanical Club [etc.],2001,"Robinson, Benjamin Lincoln,      1864 -1935",Index v.76-100 (2001),,Page 102
https://www.biodiversitylibrary.org/page/46796190,Monograph/Item,Die Rohstoffe des Pflanzenreiches versuch einer technischen Rohstofflehre des Pflanzenreiches /  ,Leipzig :,"W. Engelmann,",1873,"Wiesner, Julius,   Ritter von,   1838 -1916",,German,Page 840
https://www.biodiversitylibrary.org/page/50161311,Monograph/Item,"Select extra-tropical plants : readily eligible for industrial culture or naturalization, with indications of their native countries and some of their uses /  ",Melbourne :,"J. Ferres,",1885,"Mueller, Ferdinand von,   Freiherr   1825 -1896",,English,
https://www.biodiversitylibrary.org/page/50161550,Monograph/Item,"Select extra-tropical plants : readily eligible for industrial culture or naturalization, with indications of their native countries and some of their uses /  ",Melbourne :,"J. Ferres,",1885,"Mueller, Ferdinand von,   Freiherr   1825 -1896",,English,
https://www.biodiversitylibrary.org/page/50161568,Monograph/Item,"Select extra-tropical plants : readily eligible for industrial culture or naturalization, with indications of their native countries and some of their uses /  ",Melbourne :,"J. Ferres,",1885,"Mueller, Ferdinand von,   Freiherr   1825 -1896",,English,
https://www.biodiversitylibrary.org/page/20104394,Monograph/Item,"Select extra-tropical plants readily eligible for industrial culture or naturalisation, with indications of their native countries and some of their uses.  ","Calcutta,","Off. of the superintendent of government printing,",1880,"Mueller, Ferdinand von,   Freiherr   1825 -1896",,English,Page 166
https://www.biodiversitylibrary.org/page/37308360,Monograph/Item,"Select extra-tropical plants readily eligible for industrial culture or naturalisation, with indications of their native countries and some of their uses.  ","Calcutta,","Off. of the Superintendent of Government Printing,",1880,"Mueller, Ferdinand von,   Freiherr   1825 -1896",,English,
https://www.biodiversitylibrary.org/page/33277678,Monograph/Item,"Select extra-tropical plants readily eligible for industrial culture or naturalization, with indications of their native countries and some of their uses.  ","Detroit, Mich.,","G.S. Davis,",1884,"Mueller, Ferdinand von,   Freiherr   1825 -1896",,English,Page 193
https://www.biodiversitylibrary.org/page/20700803,Monograph/Item,Select extra-tropical plants readily eligible for industrial culture or naturalisation with indications of their native countries and some of their uses /  ,"Melbourne : R. S. Brain, govt. printer,",,1895,"Mueller, Ferdinand von,   Freiherr   1825 -1896",,English,Page 280
https://www.biodiversitylibrary.org/page/20104663,Monograph/Item,"Select extra-tropical plants readily eligible for industrial culture or naturalisation, with indications of their native countries and some of their uses.  ","Calcutta,","Off. of the superintendent of government printing,",1880,"Mueller, Ferdinand von,   Freiherr   1825 -1896",,English,Page 379
https://www.biodiversitylibrary.org/page/33277911,Monograph/Item,"Select extra-tropical plants readily eligible for industrial culture or naturalization, with indications of their native countries and some of their uses.  ","Detroit, Mich.,","G.S. Davis,",1884,"Mueller, Ferdinand von,   Freiherr   1825 -1896",,English,Page 426
https://www.biodiversitylibrary.org/page/20700472,Monograph/Item,Select extra-tropical plants readily eligible for industrial culture or naturalisation with indications of their native countries and some of their uses /  ,Melbourne :,"C. Troedel and Co.,",1891,"Mueller, Ferdinand von,   Freiherr   1825 -1896",,English,Page 575
https://www.biodiversitylibrary.org/page/20701137,Monograph/Item,Select extra-tropical plants readily eligible for industrial culture or naturalisation with indications of their native countries and some of their uses /  ,"Melbourne : R. S. Brain, govt. printer,",,1895,"Mueller, Ferdinand von,   Freiherr   1825 -1896",,English,Page 614
https://www.biodiversitylibrary.org/page/20701158,Monograph/Item,Select extra-tropical plants readily eligible for industrial culture or naturalisation with indications of their native countries and some of their uses /  ,"Melbourne : R. S. Brain, govt. printer,",,1895,"Mueller, Ferdinand von,   Freiherr   1825 -1896",,English,Page 635
https://www.biodiversitylibrary.org/page/20701169,Monograph/Item,Select extra-tropical plants readily eligible for industrial culture or naturalisation with indications of their native countries and some of their uses /  ,"Melbourne : R. S. Brain, govt. printer,",,1895,"Mueller, Ferdinand von,   Freiherr   1825 -1896",,English,Page 646
https://www.biodiversitylibrary.org/page/20105774,Monograph/Item,Select extra-tropical plants readily eligible for Victorian industrial culture or naturalisation with indications of their native countries and some of their uses /  ,Melbourne :,"J. Ferres,",1885,"Mueller, Ferdinand von,   Freiherr   1825 -1896",,English,Page 435
https://www.biodiversitylibrary.org/page/20105795,Monograph/Item,Select extra-tropical plants readily eligible for Victorian industrial culture or naturalisation with indications of their native countries and some of their uses /  ,Melbourne :,"J. Ferres,",1885,"Mueller, Ferdinand von,   Freiherr   1825 -1896",,English,Page 453
https://www.biodiversitylibrary.org/page/20658767,Monograph/Item,"Select extra-tropical plants, readily eligible for industrial culture or naturalisation, with indications of their native countries and some of their uses.  ","Sydney,","T. Richards, government printer,",1881,"Mueller, Ferdinand von,   Freiherr   1825 -1896",,English,Page 174
https://www.biodiversitylibrary.org/page/20658975,Monograph/Item,"Select extra-tropical plants, readily eligible for industrial culture or naturalisation, with indications of their native countries and some of their uses.  ","Sydney,","T. Richards, government printer,",1881,"Mueller, Ferdinand von,   Freiherr   1825 -1896",,English,Page 382
